id,translation
ID_ME_BO_BISHOP_ANNOUNCE,"Commander,\n\n<color=#fff568>Bishop</color> is ready for battle!\n\nLucas Bishop traveled to the 20th century to join the X-Men against the threat of the Sentinels from his own distorted timeline. Today, he continues to fight alongside his Mutant brethren, rescuing members of Mutantkind imprisoned across the planet.\n\nHit your enemies with a blast from the future:\n\n- Charged Ultimate Ability deals Big Damage \n- Ultimate Ability costs 2 Ability Energy\n- Gains Taunt & Defense Up on Spawn and after each turn\n- Gains Charged & Speed Bar when attacked\n- In Raids: Taunts when Astonishing X-Men allies drop to low Health\n\nBishop will be available in the <color=#fff568>Marked Man Blitz</color> starting on February 11th, 4:00PM (PST). You can recruit him early by purchasing the <color=#fff568>Marked Man Orb</color> or via his limited-time offer in the Store.\n\nFor players who have unlocked the Red Star feature (Level 42), Bishop is featured in Red Star Orbs with an increased drop rate of 15% for a limited-time.\n\nRecruit this Astonishing X-Men Blaster today!"
ID_ME_NA_BISHOP_RS_ENDING,Red Star feat. Bishop
ID_ME_DE_BISHOP_RS_ENDING,1 day left!
ID_ME_BO_BISHOP_RS_ENDING,<color=#fff568>Bishop</color> will only be featured in all Red Star Orbs for 1 more day! Hurry and open Red Star Orbs while the drop rate is still 15%.
ID_ME_NA_BISHOP_AVAILABILITY_UPDATE,Availability Update
ID_ME_DE_BISHOP_AVAILABILITY_UPDATE,Recruit Bishop!
ID_ME_BO_BISHOP_AVAILABILITY_UPDATE,"Commander,\n\n<color=#fff568>Bishop</color> has been added to the Ultimus Orb, Basic Orb, Premium Orb, Mega Orb, and the Supplies section in the Store. As a result, we have removed <color=#fff568>Rhino</color> from the Mega Orb to keep the orb's content exciting and up to date."
ID_ME_NA_BISHOP_ELITE_STORE,Elite Store Availability Update
ID_ME_DE_BISHOP_ELITE_STORE,Get Red Stars for Bishop
ID_ME_BO_BISHOP_ELITE_STORE,"Commander,\n\nDirect Red Star promotions for <color=#fff568>Bishop</color> have been added to the <color=#fff568>Elite Store</color>! You can now use <color=#fff568>Silver or Gold Promotion Credits</color> to promote <color=#fff568>Bishop 1 Red Star higher</color> than his current rank. You can earn Promotion Credits by <color=#fff568>exchanging your Elite Credits</color> or by completing the Alliance Donation Daily Objective."
ID_ME_NA_BHM_AR_ULTSPIDERMAN,LIVE: Kid Arachnid Blitz
ID_ME_DE_BHM_AR_ULTSPIDERMAN,Black History Month Celebration!
ID_ME_BO_BHM_AR_ULTSPIDERMAN,"Celebrate Black History Month with Marvel's Black Icons!\n\n<color=#fff568>Featuring</color>: Miles Morales\n\n""What would Peter Parker do?""\n\nThis is the question that <color=#fff568>Miles Morales</color> asks himself as he juggles fighting crime and teen life in an alternate reality in which the original Spider-Man has been slain. Fortunately, he is equipped with similar spider-based abilities as Peter Parker -- and additional bio-electrokinesis powers, including a ""venom blast"" that stuns enemies and the ability to camouflage into his surroundings.\n\nFace off against other players' teams to earn various milestone rewards and a chance to win character shards and Red Star Promotions for Spider-Man (Miles)!"
ID_ME_NA_BHM_AR_KILLMONGER,LIVE: Rival King Blitz
ID_ME_DE_BHM_AR_KILLMONGER,Black History Month Celebration!
ID_ME_BO_BHM_AR_KILLMONGER,"Celebrate Black History Month with Marvel's Black Icons!\n\n<color=#fff568>Featuring</color>: Killmonger\n\nBorn as N'Jadaka and later infamously claiming the moniker ""Killmonger,"" <color=#fff568>Erik Stevens</color> committed heinous acts in retaliation against the Wakandan monarchy he blamed for the death of his parents. Ultimately, he successfully challenged and wrestled both the Wakandan throne and the mantle of the Black Panther away from T'Challa, albeit briefly.\n\nFace off against other players' teams to earn various milestone rewards and a chance to win character shards and Red Star Promotions for Killmonger!"
ID_ME_NA_NEWBLOGPOST_012921,New Blog Available
ID_ME_DE_NEWBLOGPOST_012921,See the latest MARVEL Strike Force news
ID_ME_BO_NEWBLOGPOST_012921,"Commander,\n\nThere's a new blog available to read. Inside you'll learn about:\n\n- Jubilee Legendary Event\n- Upcoming Blitzes\n- Weekly Events"
ID_ME_NA_DOOM_FIRSTSTRIKE_ANNOUNCE,LIVE: Doom Raid - First Strike
ID_ME_DE_DOOM_FIRSTSTRIKE_ANNOUNCE,Doom's test for your Alliance
ID_ME_BO_DOOM_FIRSTSTRIKE_ANNOUNCE,"Commander,\n\nYour Alliance's next great challenge is here: <color=#fff568>Doom Raid - First Strike!</color>\n\nIn the new limited-time Doom Raid, team up with your Alliance to take down a gauntlet of enemies. Doom has made his rewards superior to other Raids with increased amounts of:\n\n- More Raid Season Points\n- Orange Raid Orbs\n- Orange Ability Materials\n- Raid Credits\n\nDoom Raid - First Strike will also reward fragments for the <color=#fff568>Armory 15 Orb</color>, which contains Gear Tier 15 mini-unique gear parts.\n\nThis challenge will require elite teams with the following traits: <color=#fff568>Bio, Skill, Tech, Mystic, and Mutant</color>.\n\nWith the addition of the Doom Raid, Ultimus Raid Keys have been converted into the new <color=#fff568>Ultimate Keys</color>. These keys are earned the same way as Ultimus Raid Keys: spending Campaign Energy (up to 600 per day) will earn you the Ultimate Raid Keys which can be used to unlock both Ultimus and Doom Raids.\n\nCoordinate with your Alliance and reap big rewards.\n\nGood luck, Commander!"
ID_ME_NA_DD4_WINNER_ANNOUNCE,Congratulations!
ID_ME_DE_DD4_WINNER_ANNOUNCE,Dark Dimension IV Conqueror
ID_ME_BO_DD4_WINNER_ANNOUNCE,"Commander,\n\nThe unrelenting forces and slim odds of Dark Dimension IV were no match for the might of its first conqueror:\n\n<color=#fff568>WatchRemanxShakeIt!</color>\n\nTo honor this impressive feat, we'll be holding a celebration for the Community. And we'll be kicking off the celebration with an upcoming login calendar.\n\n<color=#fff568>WatchRemanxShakeIt Calendar</color>\nLog in every day for 14 days to earn special event currency that opens orbs which reward a total of <color=#fff568>100 shards</color> for your choice of one of two characters: <color=#fff568>Ghost</color> or <color=#fff568>Cull Obsidian</color>.\n\nMore celebratory events and rewards are coming soon, so be on the lookout.\n\nCongratulations again to WatchRemanxShakeIt!\n\n"
ID_ME_NA_SWITCH_ALLIANCE_TEST,Finding the Right Alliance
ID_ME_DE_SWITCH_ALLIANCE_TEST,Earn more rewards
ID_ME_BO_SWITCH_ALLIANCE_TEST,"Commander,\n\nAre you in an active Alliance? Do you enjoy your Alliance?\n\nJoining an active Alliance that participates in Raids, Alliance War (unlocks at Player Level 45, Alliance Level 20), and Milestone events can earn you more <color=#fff568>ability materials, Gold,</color> and <color=#fff568>character shards</color>. You can then use these to improve and expand your roster.\n\n<color=#fff568>Here's how to find a new Alliance:</color>\n\nTap [Alliance] on the Home Screen, then [Alliance Members], then [Switch Alliance], then [Alliance Search].\n\nOr tap GO to start your Alliance search!"
ID_ME_NA_ELECTRO_FOUNTAIN_UPDATE,Availability Update
ID_ME_DE_ELECTRO_FOUNTAIN_UPDATE,Recruit Electro!
ID_ME_BO_ELECTRO_FOUNTAIN_UPDATE,"Commander,\n\n<color=#fff568>Electro</color> character shards are now available in the <color=#fff568>Blitz Store</color> for 500 Blitz Credits.\n\nRecruit this newly available character now!"
ID_ME_NA_ICEMAN_RS_MAKEGOOD5,A Message From Customer Support
ID_ME_DE_ICEMAN_RS_MAKEGOOD5,Thank you for your patience
ID_ME_BO_ICEMAN_RS_MAKEGOOD5,"Hello,\n\nThere was an issue on January 25th, 4PM (PST) with Iceman going live in the Red Star Orbs approximately 5 minutes after the banner displayed his picture.\nDue to this issue we are offering users that opened an Elite 5 Star Orb the choice of keeping the Red Star they received from the Elite 5 Star Orb or exchanging the Red Star for the return of the Elite 5 Star Orb used.\nPlease contact Customer Support via our in-game support window in the Options menu at the top right corner if you would like to exchange the Red Star you received.\nIceman's featuring in all Red Star Orbs will be back again at a later date in February."
ID_ME_NA_ICEMAN_RS_MAKEGOOD6,A Message From Customer Support
ID_ME_DE_ICEMAN_RS_MAKEGOOD6,Thank you for your patience
ID_ME_BO_ICEMAN_RS_MAKEGOOD6,"Hello,\n\nThere was an issue on January 25th, 4PM (PST) with Iceman going live in the Red Star Orbs approximately 5 minutes after the banner displayed his picture.\nDue to this issue we are offering users that opened an Elite 6 Star Orb the choice of keeping the Red Star they received from the Elite 6 Star Orb or exchanging the Red Star for the return of the Elite 6 Star Orb used.\nPlease contact Customer Support via our in-game support window in the Options menu at the top right corner if you would like to exchange the Red Star you received.\nIceman's featuring in all Red Star Orbs will be back again at a later date in February."
ID_ME_NA_NEWBLOGPOST_020521,New Blog Available
ID_ME_DE_NEWBLOGPOST_020521,See the latest MARVEL Strike Force news
ID_ME_BO_NEWBLOGPOST_020521,"Commander,\n\nThere's a new blog available to read. Inside you'll learn about:\n\n- White Tiger Abilities\n- Mojo's Mayhem Season 3\n- Nick Fury Legendary Event Update\n- Upcoming Legendary Event\n- Lunar New Year Event\n- Weekly Events"
ID_ME_NA_ROYAL_COUPLE_ANNOUNCE,Royal Couple
ID_ME_DE_ROYAL_COUPLE_ANNOUNCE,2x Character shards
ID_ME_BO_ROYAL_COUPLE_ANNOUNCE,"Celebrate <color=#fff568>Black History Month</color> with one of Marvel's most powerful and influential couples: <color=#fff568>Black Panther & Storm</color>!\n\nAs the King and Queen of Wakanda, Black Panther and Storm fought alongside one another to defend the people of Wakanda and mutants from some of humanity's greatest threats. Together, their leadership and love created a better and safer world.\n\nTo honor these characters, for 24 hours, the number of <color=#fff568>Storm & Black Panther</color> character shards rewarded in <color=#fff568>Campaign nodes</color> will <color=#fff568>double</color> from 2 to 4:\n\nBlack Panther: Nexus 4-9\nStorm: Mystic 2-3"
ID_ME_NA_LUNARFESTIVAL_TEASER,Coming Soon: Lunar Festival
ID_ME_DE_LUNARFESTIVAL_TEASER,New Milestones on the way!
ID_ME_BO_LUNARFESTIVAL_TEASER,"Commander,\n\nIgnite a rewards celebration with the upcoming <color=#fff568>Lunar Festival</color> Event!\n\nRing in a new year for your roster with explosive rewards:\n\n- Gear Tier 14 & 15 Mini-Uniques\n- Elite 4 Credits & Elite 5 Credits\n- 5-Red Star Promotion or better for a marquee character\n- Armory 15 Orb Fragments\n- And more!\n\nThe fireworks start soon, so be on the lookout!"
ID_ME_NA_LUNARFESTIVAL_ANNOUNCE,LIVE: Lunar Festival!
ID_ME_DE_LUNARFESTIVAL_ANNOUNCE,Celebrate with big rewards!
ID_ME_BO_LUNARFESTIVAL_ANNOUNCE,"Commander,\n\nNOW LIVE: <color=#fff568>Lunar Festival</color>! Light the fuse on big rewards with these explosive limited-time events:\n\n<color=#fff568>Well Wishes Milestone</color>\nSpend Power Cores to hit daily Solo milestones that reward Lunar Credits, along with various other rewards!\n\n<color=#fff568>Lunar Orbs</color>\nUse <color=#fff568>Lunar Credits</color> to open <color=#fff568>Orange, Purple, and Blue Lunar Orbs</color> that reward gear, Mega Orbs, Gold, and more!\n\n<color=#fff568>Cheerful Celebration Milestone</color>\nEarn points by opening Lunar Orbs and hitting Alliance milestones, which reward Gear Tier 15 mini-uniques, Elite 5 Credits, Advanced and Superior Basic Catalyst Parts, a 5-Red Star Character Draft"" (featuring only named characters), and various gear."
ID_ME_NA_LUNARFESTIVAL_ENDING,ENDING: Lunar Festival
ID_ME_DE_LUNARFESTIVAL_ENDING,2 days left!
ID_ME_BO_LUNARFESTIVAL_ENDING,"Commander,\n\nThe <color=#fff568>Lunar Festival</color> event ends in <color=#fff568>2 days!</color> Continue earning Lunar Orbs and gear before they're gone for good.\n\nGood luck, Commander!"
ID_ME_NA_STRIKE_GAMMARAIDS_TEASER,Coming Soon: S.T.R.I.K.E. Raid Gamma
ID_ME_DE_STRIKE_GAMMARAIDS_TEASER,Featuring Cosmic Brawlers & Protectors
ID_ME_BO_STRIKE_GAMMARAIDS_TEASER,"Commander,\n\nUnleash your Cosmic Brawlers & Protectors in the upcoming S.T.R.I.K.E. Raid: Gamma!\n\nTeam up with your Alliance to earn select <color=#fff568>Cosmic Brawler Protector character shards</color> and hit 100% on S.T.R.I.K.E. Raid: Gamma IV to earn <color=#fff568>Orange Elite Orb Fragments</color>. The Orange Elite Orb contains a slew of Orange Gear, including unique gear pieces!"
ID_ME_NA_STRIKE_GAMMARAIDS_ANNOUNCE,LIVE: S.T.R.I.K.E. Raid: Gamma
ID_ME_DE_STRIKE_GAMMARAIDS_ANNOUNCE,Featuring Cosmic Brawlers & Protectors!
ID_ME_BO_STRIKE_GAMMARAIDS_ANNOUNCE,"Commander,\n\nGamma has launched!\n\nClear S.T.R.I.K.E. Raid: Gamma missions to earn select<color=#fff568>Cosmic Brawler & Protector character shards</color>! Team up with your Alliance to reach 100% on S.T.R.I.K.E. Raid: Gamma IV to earn <color=#fff568>Orange Elite Orb Fragments</color>. The Orange Elite Orb contains a slew of Orange Gear, including unique gear pieces!\n\n<color=#fff568>Gamma Raid Keys</color> are required to launch a Gamma Raid and can be acquired by spending Campaign Energy. One Energy spent earns you one Gamma Raid Key, up to 600 keys per day. Here are some keys to get you started!\n\nGood luck, Commander"
ID_ME_NA_STRIKE_GAMMARAIDS_ENDING,Gamma Cosmic Brawler & Protector Orb Leaving Soon
ID_ME_DE_STRIKE_GAMMARAIDS_ENDING,3 Days Left!
ID_ME_BO_STRIKE_GAMMARAIDS_ENDING,"Commander,\n\nThe Gamma Raid Orb featuring select<color=#fff568>Cosmic Brawler & Protector</color> characters will be leaving soon! Be sure to continue opening your Gamma Raid Orbs to earn character shards before they're gone."
ID_ME_NA_FALCON_EVENT_ANNOUNCE,Eyes in the Skies
ID_ME_DE_FALCON_EVENT_ANNOUNCE,2x Falcon shards
ID_ME_BO_FALCON_EVENT_ANNOUNCE,"Celebrate <color=#fff568>Black History Month</color> with one of Marvel's most selfless heroes: Falcon!\n\nWith a duty to serve, Sam Wilson immediately volunteered to assist Captain America when asked for assistance. Complete with a flight suit and telepathic communication with birds, Falcon soars into combat providing aerial support for the Avengers.\n\nTo honor Falcon, for 24 hours, the number of <color=#fff568>Falcon</color> character shards rewarded in the following <color=#fff568>Campaign node</color> will <color=#fff568>double</color> from 2 to 4:\n\nFalcon: Nexus 7-3"
ID_ME_NA_BHM_AR_BISHOP,LIVE: Marked Man Blitz
ID_ME_DE_BHM_AR_BISHOP,Black History Month Celebration!
ID_ME_BO_BHM_AR_BISHOP,"Celebrate Black History Month with Marvel's Black Icons!\n\n<color=#fff568>Featuring</color>: Bishop\n\n<color=#fff568>Lucas Bishop</color> traveled to the 20th century to join the X-Men against the threat of the Sentinels from his own distorted timeline. He continues to fight alongside his Mutant brethren with his ability to absorb all forms of energy and redirect it in powerful blasts. Now, Bishop remains in the present day, rescuing members of Mutantkind imprisoned across the planet.\n\nFace off against other players' teams to earn various milestone rewards and a chance to win character shards and Red Star Promotions for Bishop!"
ID_ME_NA_BHM_AR_WARMACHINE,LIVE: Full Salvo Blitz
ID_ME_DE_BHM_AR_WARMACHINE,Black History Month Celebration!
ID_ME_BO_BHM_AR_WARMACHINE,"Celebrate Black History Month with Marvel's Black Icons!\n\n<color=#fff568>Featuring</color>: War Machine\n\nAir Force Lieutenant Colonel <color=#fff568>James ""Rhodey"" Rhodes</color> is the longtime friend of Tony Stark, though he doesn't always approve of or align with Iron Man's ideals. However, he does always exude loyalty and courage, whether flying a plane or piloting the War Machine armor.\n\nFace off against other players' teams to earn various milestone rewards and a chance to win character shards and Red Star Promotions for War Machine!"
ID_ME_NA_BHM_AR_MBAKU,LIVE: Jabari Chieftain Blitz
ID_ME_DE_BHM_AR_MBAKU,Black History Month Celebration!
ID_ME_BO_BHM_AR_MBAKU,"Celebrate Black History Month with Marvel's Black Icons!\n\n<color=#fff568>Featuring</color>: M'Baku\n\nThe Jabari tribe has long opposed the rule of T'Challa. Led by <color=#fff568>M'Baku</color>, the tribe has come to clashes with T'Challa's on more than one occasion. Despite this, they would come to join T'Challa's side and aid him in battles defending their nation.\n\nFace off against other players' teams to earn various milestone rewards and a chance to win character shards and Red Star Promotions for M'Baku!"
ID_ME_NA_LUKECAGE_EVENT_ANNOUNCE,LIVE: Hero for Hire
ID_ME_DE_LUKECAGE_EVENT_ANNOUNCE,2x Luke Cage shards
ID_ME_BO_LUKECAGE_EVENT_ANNOUNCE,"Celebrate <color=#fff568>Black History Month</color> with one of Marvel's most impenetrable heroes: Luke Cage!\n\nAfter being imprisoned for a crime he didn't commit, Luke Cage was given an experimental treatment. Now armed with superhuman strength and unbreakable skin, Luke Cage has become the Hero for Hire, defending the streets of New York City on behalf of the defenseless.\n\nTo honor Luke Cage, for 24 hours, the number of <color=#fff568>Luke Cage</color> character shards rewarded in the following <color=#fff568>Campaign node</color> will <color=#fff568>double</color> from 2 to 4:\n\nLuke Cage: Heroes 3-3"
ID_ME_NA_OKOYE_EVENT_ANNOUNCE,LIVE: Tip of the Spear
ID_ME_DE_OKOYE_EVENT_ANNOUNCE,2x Okoye shards
ID_ME_BO_OKOYE_EVENT_ANNOUNCE,"Celebrate <color=#fff568>Black History Month</color> with one of Marvel's fiercest warriors: Okoye!\n\nAs a member of the Dora Milaje, Okoye serves as a personal bodyguard to T'Challa. Okoye's deadly skills with a spear are only matched by her sharp mind and wisdom. These skills combined has led her to be trusted by Black Panther as one of his closest and most trusted allies.\n\nTo honor Okoye, for 24 hours, the number of <color=#fff568>Okoye</color> character shards rewarded in the following <color=#fff568>Campaign node</color> will <color=#fff568>double</color> from 2 to 4:\n\nOkoye: Nexus 6-3"
